offset,IA,IB,IC,IN,VA,VB,VC,VN
4434,-3419779,-3412628,-3419129,-3419129,-13626198,-13638767,-13630388,-13534030
4435,-3505582,-3497782,-3504932,-3504932,-13967639,-13979160,-13971828,-13873376
4436,-3631687,-3623886,-3630387,-3630387,-14473515,-14486084,-14477705,-14375063
4437,-3755191,-3747391,-3754541,-3753891,-14965776,-14979392,-14971013,-14864182
4438,-3835794,-3827344,-3835144,-3834494,-15288364,-15301980,-15292554,-15185722
4439,-3953449,-3945648,-3952799,-3952149,-15758630,-15773293,-15763867,-15651799
4440,-4030151,-4021701,-4029501,-4028851,-16065508,-16079123,-16069697,-15956582
4441,-4142606,-4134155,-4141956,-4141306,-16515874,-16530537,-16521111,-16403806
4442,-4216708,-4207608,-4215408,-4214758,-16808088,-16822751,-16813325,-16694973
4443,-4322662,-4313562,-4321362,-4321362,-17233318,-17247981,-17237507,-17116013
4444,-4391565,-4382465,-4390265,-4390265,-17509822,-17524485,-17514011,-17392517
4445,-4492319,-4483218,-4491019,-4490369,-17908867,-17924578,-17914104,-17788421
4446,-4556671,-4547571,-4556021,-4555371,-18169661,-18185371,-18174898,-18047119
4447,-4652225,-4641824,-4650925,-4649625,-18544617,-18560327,-18549854,-18419981
4448,-4741928,-4732178,-4740628,-4739978,-18904910,-18920620,-18909099,-18778179
4449,-4799780,-4790030,-4798480,-4797830,-19138472,-19154182,-19143709,-19009646
4450,-4883633,-4873233,-4882333,-4881683,-19475723,-19492481,-19479912,-19343755
4451,-4936935,-4926535,-4935635,-4934985,-19688338,-19705096,-19692527,-19555323
4452,-5013638,-5002588,-5012338,-5011038,-19992073,-20008831,-19996263,-19858011
4453,-5062390,-5051990,-5061090,-5059790,-20188977,-20205735,-20193167,-20051773
4454,-5132593,-5121542,-5131293,-5129993,-20468623,-20486429,-20472813,-20331419
4455,-5176144,-5165094,-5174844,-5174194,-20642486,-20660291,-20646675,-20504234
4456,-5238547,-5227496,-5237247,-5236597,-20895948,-20913753,-20900137,-20755601
4457,-5277548,-5266498,-5276898,-5275598,-21050958,-21068763,-21055147,-20907469
4458,-5332800,-5321750,-5331500,-5330850,-21270904,-21288709,-21275093,-21127415
4459,-5367252,-5356201,-5365952,-5365302,-21409156,-21428008,-21413345,-21264620
4460,-5415353,-5403653,-5414053,-5412753,-21599776,-21616534,-21602918,-21453145
4461,-5458255,-5446555,-5456955,-5455655,-21773638,-21791443,-21777828,-21624913
4462,-5484256,-5472556,-5482956,-5482306,-21878375,-21895132,-21880469,-21729649
4463,-5520007,-5508307,-5518707,-5517407,-22020816,-22038621,-22023958,-21871043
4464,-5540808,-5529108,-5539508,-5538858,-22107747,-22125552,-22110889,-21957974
4465,-5569409,-5556409,-5568109,-5566809,-22217720,-22235526,-22220862,-22066900
4466,-5585660,-5573309,-5584360,-5583060,-22280562,-22298367,-22284752,-22128694
4467,-5605160,-5593460,-5604510,-5602560,-22360162,-22376920,-22363304,-22207247
4468,-5616211,-5604510,-5614911,-5613611,-22404151,-22423004,-22407293,-22252283
4469,-5628561,-5616211,-5627261,-5625311,-22456519,-22474324,-22459661,-22302557
4470,-5633762,-5621411,-5633112,-5631161,-22474324,-22492130,-22477466,-22320362
4471,-5638312,-5625961,-5637662,-5635062,-22493177,-22510982,-22495272,-22338167
4472,-5637662,-5625961,-5637012,-5634412,-22490035,-22507840,-22493177,-22336072
4473,-5634412,-5622711,-5633762,-5631811,-22481656,-22498414,-22483751,-22326646
4474,-5625961,-5614261,-5625961,-5623361,-22450235,-22468040,-22453377,-22296273
4475,-5618161,-5605811,-5617511,-5615561,-22416719,-22434525,-22419862,-22262757
4476,-5601910,-5590210,-5600610,-5598660,-22350736,-22367493,-22352830,-22197820
4477,-5588260,-5576559,-5587610,-5585660,-22298367,-22316173,-22301509,-22146500
4478,-5563559,-5552509,-5562909,-5560959,-22203057,-22220862,-22206199,-22051190
4479,-5545358,-5533658,-5544058,-5542758,-22129742,-22147547,-22131837,-21977874
4480,-5513507,-5501807,-5512207,-5510907,-22005106,-22022911,-22008248,-21855333
4481,-5490106,-5478406,-5488806,-5487506,-21910843,-21929695,-21913985,-21762117
4482,-5451105,-5439404,-5449155,-5448505,-21751644,-21769449,-21753738,-21601871
4483,-5406253,-5395203,-5405603,-5404303,-21576734,-21594539,-21579876,-21430103
4484,-5375052,-5363351,-5373752,-5373102,-21451050,-21467808,-21454192,-21304419
4485,-5323700,-5312000,-5322400,-5321100,-21246814,-21263572,-21249957,-21102278
4486,-5286649,-5275598,-5285999,-5284698,-21095994,-21111705,-21099136,-20951458
4487,-5228146,-5216446,-5226846,-5226196,-20862432,-20879190,-20865574,-20719991
4488,-5186545,-5175494,-5185245,-5183945,-20695901,-20712659,-20700091,-20555555
4489,-5120242,-5109192,-5118942,-5118292,-20434060,-20450818,-20438250,-20295809
4490,-5073441,-5062390,-5072791,-5070840,-20250772,-20266482,-20253914,-20112520
4491,-4999988,-4988937,-4999338,-4998038,-19957510,-19973221,-19961700,-19821353
4492,-4948636,-4938236,-4947986,-4946686,-19751180,-19766890,-19754322,-19617117
4493,-4868683,-4858283,-4868033,-4866083,-19433828,-19449539,-19438018,-19300813
4494,-4812781,-4803030,-4812131,-4810831,-19207598,-19223308,-19210740,-19076678
4495,-4725678,-4715927,-4725028,-4723727,-18861968,-18877678,-18866157,-18734190
4496,-4634024,-4624274,-4633374,-4632724,-18500628,-18516338,-18504817,-18374944
4497,-4571622,-4561871,-4570972,-4569672,-18249260,-18263924,-18252403,-18124624
4498,-4474118,-4464368,-4473468,-4472168,-17861736,-17876399,-17864878,-17739194
4499,-4407166,-4398065,-4406516,-4405216,-17593611,-17607227,-17596753,-17473164
4500,-4303812,-4294711,-4302512,-4301862,-17179902,-17195613,-17183044,-17062598
4501,-4232309,-4223859,-4231659,-4231009,-16898162,-16910730,-16901304,-16781904
4502,-4122455,-4114005,-4121805,-4121155,-16460364,-16473979,-16463506,-16346201
4503,-4047702,-4039252,-4047052,-4046402,-16161865,-16174434,-16165007,-16051892
4504,-3932648,-3924198,-3931348,-3931348,-15702073,-15714641,-15705215,-15594194
4505,-3853995,-3846195,-3852695,-3852695,-15387864,-15400432,-15392053,-15283127
4506,-3733090,-3725940,-3732440,-3732440,-14908171,-14919692,-14911313,-14805530
4507,-3608936,-3601135,-3608286,-3608286,-14412768,-14424289,-14416958,-14314316
4508,-3525083,-3517932,-3524433,-3524433,-14076565,-14087038,-14080754,-13980207
4509,-3396378,-3389227,-3395728,-3395728,-13563357,-13573830,-13567546,-13471189
4510,-3309274,-3302124,-3307974,-3307974,-13214585,-13225058,-13217727,-13124511
4511,-3175369,-3168219,-3174069,-3174069,-12680429,-12689855,-12683571,-12593498
4512,-3085016,-3077866,-3083716,-3083716,-12319089,-12328515,-12322231,-12234252
4513,-2947211,-2940711,-2945911,-2946561,-11771318,-11780744,-11775507,-11690671
4514,-2854257,-2847107,-2852957,-2852957,-11397409,-11406835,-11401599,-11319904
4515,-2712552,-2705402,-2710602,-2710602,-10830785,-10840212,-10836022,-10757470
4516,-2616349,-2610498,-2615048,-2615048,-10448498,-10456877,-10452687,-10377277
4517,-2470743,-2464893,-2469443,-2470093,-9867211,-9875590,-9871401,-9799133
4518,-2323188,-2316687,-2321887,-2322538,-9277546,-9285924,-9281735,-9213656
4519,-2223084,-2217234,-2221784,-2222434,-8878500,-8886879,-8883737,-8817753
4520,-2072278,-2067078,-2070978,-2071628,-8277313,-8284645,-8281503,-8220756
4521,-1970874,-1965674,-1969574,-1970224,-7875126,-7881410,-7879315,-7820663
4522,-1816819,-1812268,-1815519,-1816169,-7260324,-7267655,-7265560,-7210050
4523,-1713465,-1708915,-1712165,-1712815,-6846615,-6852899,-6850805,-6798436
4524,-1557459,-1553559,-1556159,-1556809,-6223434,-6229718,-6228671,-6180492
4525,-1452805,-1448905,-1450855,-1452155,-5804488,-5809725,-5809725,-5763641
4526,-1294199,-1290299,-1292249,-1293549,-5171881,-5178165,-5177118,-5136271
4527,-1188245,-1184345,-1186295,-1187595,-4751888,-4758172,-4757125,-4718373
4528,-1028339,-1025089,-1026389,-1027689,-4110902,-4116139,-4117186,-4082623
4529,-920435,-917835,-919135,-920435,-3681483,-3686720,-3687767,-3655299
4530,-759229,-756629,-757929,-759229,-3039449,-3043639,-3044686,-3017454
4531,-597373,-595423,-596073,-598023,-2391131,-2395321,-2397415,-2374373
4532,-489469,-487519,-488169,-489469,-1960665,-1963807,-1965902,-1946002
4533,-326313,-325013,-325013,-326313,-1311299,-1314442,-1316536,-1300826
4534,-217759,-216459,-215809,-217759,-876644,-879786,-882928,-870359
4535,-54603,-53953,-53302,-55253,-225184,-228326,-231468,-223089
4536,54602,55252,55902,53952,210520,207377,203188,209472
4537,217758,218408,219708,217108,860932,859885,855695,855695
4538,325662,326312,327612,325012,1294541,1293493,1288256,1286162
4539,488818,489468,490768,488168,1942859,1941811,1936574,1930290
4540,597372,597372,599322,596072,2377514,2377514,2371230,2361804
4541,759228,758578,761178,757928,3022690,3023738,3017453,3002790
4542,920434,919784,922384,919134,3665771,3666819,3660535,3641682
4543,1027688,1027038,1029638,1027038,4094143,4095190,4088906,4066912
4544,1187594,1186944,1190194,1186944,4733035,4735129,4727798,4702661
4545,1293548,1292898,1295498,1292898,5155122,5157217,5149885,5121607
4546,1452804,1450854,1454754,1451504,5786682,5788777,5780398,5748977
4547,1557458,1555508,1559408,1556158,6207722,6208770,6201438,6165828
4548,1713464,1710864,1715414,1712164,6830904,6832998,6824619,6785867
4549,1816168,1813567,1818118,1814867,7243565,7245660,7237281,7195386
4550,1970873,1968273,1972173,1968923,7857320,7859414,7851036,7804952
4551,2072277,2069027,2073577,2070327,8261602,8263697,8255318,8206092
4552,2222433,2219183,2224383,2221133,8863836,8866978,8857552,8805184
4553,2372588,2368688,2373888,2370638,9458738,9461880,9452454,9395897
4554,2470092,2466192,2472042,2468142,9853594,9855689,9846263,9786563
4555,2615697,2611147,2617648,2613747,10432786,10436976,10426502,10363660
4556,2711901,2707351,2713201,2709301,10817169,10821358,10809837,10744901
4557,2853606,2849706,2855556,2851656,11383792,11389029,11378556,11308382
4558,2947210,2942010,2948510,2944610,11753512,11758748,11746180,11674959
4559,3085015,3079815,3086315,3082415,12306519,12311756,12299188,12223778
4560,3175368,3170168,3177319,3172768,12665765,12672049,12659481,12580929
4561,3309273,3303423,3311224,3306673,13202015,13208299,13194684,13114037
4562,3397027,3391177,3398327,3394427,13550787,13557071,13543456,13459667
4563,3525082,3519231,3527682,3522481,14060853,14067137,14053522,13966590
4564,3651186,3644686,3653136,3647936,14566730,14574061,14559398,14469325
4565,3733739,3727239,3735689,3731139,14895602,14902933,14888270,14795055
4566,3853994,3848144,3856594,3852044,15376342,15383673,15369010,15272653
4567,3932647,3926147,3934597,3930047,15692645,15701024,15684266,15585814
4568,4047701,4040551,4049651,4045101,16153485,16161864,16147201,16045607
4569,4123104,4115304,4124404,4119854,16451984,16459315,16443605,16339916
4570,4232958,4225808,4234908,4229708,16889782,16897113,16881403,16775619
4571,4303811,4296660,4305761,4300561,17173617,17181996,17166286,17058407
4572,4407165,4399364,4409115,4403914,17589420,17596752,17581042,17470021
4573,4474117,4466317,4475417,4470867,17856498,17864877,17848119,17737099
4574,4570971,4563170,4572921,4568371,18247165,18254496,18238786,18123576
4575,4634023,4626223,4635323,4630773,18496437,18504816,18488058,18371801
4576,4726327,4717226,4726977,4722426,18859872,18868251,18851493,18732094
4577,4812780,4804329,4814080,4809530,19206550,19215976,19198171,19076677
4578,4868682,4859582,4869332,4864782,19431733,19441159,19422306,19299765
4579,4948635,4940185,4949935,4944735,19753273,19761652,19743847,19618163
4580,4999987,4990886,5001287,4996087,19957509,19965888,19948083,19821352
4581,5073440,5063689,5074740,5068889,20250771,20260197,20242392,20111472
4582,5120241,5110491,5121541,5116991,20436154,20444533,20426728,20295808
4583,5186544,5176793,5187844,5182644,20702185,20710563,20692758,20560790
4584,5228145,5218395,5229445,5224245,20867668,20877094,20858242,20725227
4585,5286648,5276897,5288598,5282747,21102277,21111704,21092851,20958789
4586,5323699,5313949,5324999,5319799,21251003,21260429,21242624,21106467
4587,5375051,5365301,5377001,5371151,21457334,21466760,21447907,21311750
4588,5421853,5412102,5423803,5417952,21645859,21655285,21636433,21499228
4589,5450454,5440703,5452404,5446554,21760022,21770495,21751643,21612343
4590,5490105,5479705,5491405,5486205,21919221,21928647,21910842,21771543
4591,5513506,5503756,5515456,5509606,22015578,22027099,22007199,21867900
4592,5545357,5534957,5547307,5541457,22141262,22152783,22132883,21992536
4593,5563558,5553158,5566158,5559658,22214577,22226098,22206198,22064804
4594,5588259,5577858,5590209,5584359,22311982,22323503,22302556,22162209
4595,5601909,5590859,5603209,5597359,22363303,22374824,22354924,22213530
4596,5617510,5607110,5619460,5613610,22430334,22441855,22421955,22279514
4597,5625960,5614910,5627260,5622060,22463850,22475371,22455471,22311982
4598,5633761,5623360,5635711,5630510,22495271,22506792,22486892,22343403
4599,5637661,5626610,5638961,5634411,22513076,22524597,22504697,22361208
4600,5637011,5626610,5638961,5633761,22509934,22521455,22500507,22357019
4601,5633111,5622060,5634411,5629860,22492129,22503650,22482702,22339214
4602,5627910,5616860,5629210,5624010,22473276,22484797,22463850,22320361
4603,5615560,5605159,5616860,5611660,22424050,22435571,22415671,22272182
4604,5604509,5594109,5606460,5601259,22381108,22392629,22371682,22230288
4605,5585009,5574608,5585659,5581109,22301508,22311982,22292082,22150688
4606,5568758,5557708,5570708,5564858,22237619,22248093,22228193,22086799
4607,5540807,5530407,5542107,5536257,22126599,22137072,22118220,21976826
4608,5519356,5508956,5520656,5515456,22042810,22053283,22034431,21893037
4609,5483605,5473205,5485555,5480355,21902463,21912937,21893037,21753737
4610,5457604,5447204,5458904,5453704,21796679,21807153,21788300,21647954
4611,5414702,5404302,5416002,5410802,21622817,21633291,21614438,21476186
4612,5366601,5356850,5368551,5362700,21434292,21444765,21424865,21288708
4613,5332799,5322399,5334099,5328249,21300229,21309655,21291850,21155693
4614,5277547,5267147,5278847,5273647,21078188,21087614,21068762,20935747
4615,5237896,5228145,5239196,5234646,20921083,20931557,20911657,20778642
4616,5175493,5165743,5176793,5171593,20672858,20682285,20663432,20532512
4617,5131942,5121541,5132592,5127392,20494807,20505280,20486428,20356555
4618,5061089,5051339,5062389,5057189,20217255,20226682,20208876,20080051
4619,5011687,5002587,5013637,5008437,20023493,20032919,20015114,19888383
4620,4935634,4925884,4936934,4931734,19717663,19726042,19709284,19584648
4621,4882332,4872582,4882982,4878432,19505048,19514474,19496669,19373080
4622,4798479,4789379,4800429,4795229,19167797,19178271,19160466,19038971
4623,4711376,4702276,4712676,4707476,18821120,18830546,18813788,18694389
4624,4650274,4641823,4651574,4647024,18577084,18585463,18569753,18452448
4625,4555370,4547570,4557320,4552770,18202128,18210507,18194797,18079587
4626,4491018,4482567,4492318,4487768,17946571,17954950,17938193,17824030
4627,4390264,4382464,4392214,4387664,17542289,17549621,17533910,17423937
4628,4321361,4313561,4322661,4318761,17267880,17276259,17260548,17149528
4629,4214757,4207607,4216707,4211507,16843698,16851029,16836366,16729535
4630,4141305,4134154,4143255,4138055,16552531,16559862,16545199,16440463
4631,4028850,4021700,4030801,4026250,16102164,16109496,16094833,15993239
4632,3952148,3944997,3954098,3949547,15794240,15801571,15786908,15686361
4633,3834493,3827343,3835793,3831243,15326068,15332352,15318737,15221332
4634,3712939,3706438,3714889,3710339,14842186,14849518,14834855,14741639
4635,3629735,3623885,3631686,3627785,14512267,14518551,14504935,14413815
4636,3503631,3497781,3505581,3501031,14007438,14013722,14000106,13912128
4637,3417828,3411977,3419778,3415227,13664950,13671234,13657618,13572782
4638,3286523,3281322,3288473,3284573,13143363,13148600,13136031,13054337
4639,3197469,3191619,3199419,3194869,12789354,12794591,12782022,12702423
4640,3061614,3056414,3063564,3059014,12245772,12251009,12238441,12163031
4641,2969961,2964761,2971911,2967361,11879195,11883385,11870816,11798548
4642,2830206,2825005,2832156,2827605,11323045,11326187,11315714,11245540
4643,2734652,2730752,2737252,2732702,10943900,10947042,10936568,10869537
4644,2590997,2587096,2593597,2589046,10369945,10373087,10362613,10299771
4645,2494793,2490243,2496743,2492193,9981373,9984515,9974041,9913294
4646,2347237,2343337,2349188,2345287,9394849,9397991,9388565,9330960
4647,2197732,2193832,2199682,2195782,8797852,8799947,8790521,8738152
4648,2096978,2093728,2099578,2095028,8397759,8399854,8390428,8340154
4649,1944872,1942272,1946822,1942922,7789241,7791336,7782957,7735826
4650,1842169,1839568,1844119,1840218,7379722,7380769,7373438,7329449
4651,1687463,1684863,1689413,1684863,6761778,6762825,6755493,6714646
4652,1583459,1580859,1585409,1581509,6344927,6347022,6338643,6301985
4653,1426153,1424203,1428103,1424853,5718604,5719651,5712320,5679851
4654,1320199,1318249,1322149,1318249,5298611,5299658,5292327,5263001
4655,1160943,1159643,1162893,1159643,4662861,4663909,4656577,4631440
4656,1054989,1053689,1056289,1053039,4234490,4234490,4228206,4206211
4657,893133,891833,895083,891833,3591409,3591409,3585124,3567319
4658,731927,731277,733877,730627,2949375,2949375,2943091,2929475
